time_min,episode,avg_reward,avg_portfolio,avg_return_pct,macro_updates,micro_updates
33.73845190207164,50,-3.225577947443175,9850.583663831676,-1.4941633616832406,5,50
34.44782089789708,51,-3.1647828480113565,9850.12045562855,-1.4987954437144981,5,51
35.13711632092794,52,-3.084176313920447,9851.952002929687,-1.480479970703127,5,52
35.93201536734899,53,-3.003344815340902,9854.030799183238,-1.4596920081676217,5,53
36.717036147912346,54,-2.940381392045448,9854.188347443182,-1.4581165255681845,5,54
37.61313398281733,55,-2.9008464133522667,9851.896412269174,-1.481035877308259,5,55
38.379306415716805,56,-2.8999696377840847,9846.242022602983,-1.537579773970174,6,56
39.126956367492674,57,-2.8512693536931755,9845.478724165481,-1.5452127583451876,6,57
39.85096180041631,58,-2.8167684659090844,9843.730562855113,-1.56269437144887,6,58
40.54961091677348,59,-2.7889710582386305,9841.823576154118,-1.581764238458818,6,59
41.245211497942606,60,-2.724540305397721,9844.043974272015,-1.5595602572798453,6,60
41.92295333147049,61,-2.692776988636358,9843.275620525566,-1.5672437947443356,6,61
42.57404321829478,62,-2.61873082386363,9847.571391477271,-1.5242860852272861,6,62
43.22592964967092,63,-2.630447620738631,9843.478808469457,-1.5652119153054262,6,63
44.070166985193886,64,-2.548744850852267,9849.234233362924,-1.5076576663707602,6,64
44.855397737026216,65,-2.5314564985795402,9848.516060209517,-1.5148393979048342,6,65
45.65783376693726,66,-2.4532830255681763,9854.173199254259,-1.458268007457409,6,66
46.39243369897206,67,-2.4159213423295403,9855.353640500707,-1.4464635949929288,7,67
47.1454528649648,68,-2.4375928622159035,9850.280203391334,-1.4971979660866601,7,68
47.9839485168457,69,-2.398680752840904,9851.574664026986,-1.484253359730137,7,69
48.78170713186264,70,-2.4008975497159035,9848.848894655539,-1.5115110534446103,7,70
49.466530950864154,71,-2.3153171164772677,9854.573934481532,-1.4542606551846802,7,71
50.114976517359416,72,-2.3679011008522677,9846.469103533378,-1.5353089646662192,7,72
50.746018115679426,73,-2.3860459872159043,9841.843336203834,-1.5815666379616595,7,73
51.382742416858676,74,-2.436026988636359,9834.023518252841,-1.6597648174715869,7,74
52.0861101826032,75,-2.3681825284090863,9838.144748011362,-1.6185525198863797,7,75
52.739258563518526,76,-2.31016068892045,9841.107602503549,-1.5889239749645094,7,76
53.5479997475942,77,-2.2362556818181774,9846.149874076702,-1.5385012592329803,7,77
54.18454203605652,78,-2.243183593749995,9842.878539311077,-1.5712146068892252,8,78
55.027005485693614,79,-2.1885021306818135,9846.084385653408,-1.539156143465916,8,79
55.77380369901657,80,-2.243540838068177,9838.172525603693,-1.6182747439630656,8,80
56.476137733459474,81,-2.331317649147723,9827.605422176846,-1.7239457782315368,8,81
57.14294604857763,82,-2.363656960227268,9822.458461363636,-1.7754153863636384,8,82
57.77640898227692,83,-2.3025062144886315,9826.560339044743,-1.7343966095525682,8,83
58.43567285140355,84,-2.319936612215905,9823.422712766334,-1.7657728723366561,8,84
59.070135768254595,85,-2.2696289062499955,9827.011254865056,-1.7298874513494413,8,85
59.725747899214426,86,-2.3827215909090866,9814.566716122159,-1.8543328387784095,8,86
60.329702552159624,87,-2.423959339488632,9809.450335493608,-1.9054966450639224,8,87
61.041536116600035,88,-2.2904989346590865,9822.285800390626,-1.777141996093742,8,88
61.64734190305074,89,-2.3237940340909047,9818.371572230113,-1.816284277698869,9,89
62.3195308526357,90,-2.27657084517045,9822.91207334872,-1.770879266512802,9,90
62.92469480037689,91,-2.3732521306818137,9812.94256065341,-1.8705743934659043,9,91
63.64827598333359,92,-2.2768581321022685,9822.370250656963,-1.7762974934303746,9,92
64.2976039648056,93,-2.2255564630681777,9827.297757848013,-1.7270224215198686,9,93
64.97696346441904,94,-2.1549533025568137,9834.221597674006,-1.6577840232599375,9,94
65.62909643252691,95,-2.1428465909090866,9835.86244453125,-1.6413755546874926,9,95
66.32158838113149,96,-2.1328916903409048,9836.986355007102,-1.6301364499289774,9,96
66.99003240267436,97,-2.1470191761363595,9835.895153267045,-1.6410484673295467,9,97
67.65753051837285,98,-2.0667927911931776,9844.268500941052,-1.5573149905894752,9,98
68.31016629934311,99,-2.120310724431814,9838.88800259233,-1.6111199740767006,9,99
69.04187470277151,100,-2.0151351207386323,9849.345095401277,-1.5065490459872308,10,100
69.76525449752808,101,-1.8332917258522685,9866.893686914063,-1.3310631308593657,10,101
70.4262702345848,102,-1.8420527343749957,9865.182934889915,-1.348170651100845,10,102
71.11515366633733,103,-1.8380696022727228,9865.074538423296,-1.3492546157670404,10,103
71.77922623157501,104,-1.855650568181814,9862.42818174716,-1.3757181825283986,10,104
72.47447021802266,105,-1.837833096590905,9863.670049431817,-1.3632995056818253,10,105
73.1186443010966,106,-1.6666956676136322,9879.917528586648,-1.2008247141335233,10,106
73.83351171414057,107,-1.58385209517045,9887.703183291904,-1.1229681670809624,10,107
74.49687291781107,108,-1.710756924715905,9874.639413547586,-1.2536058645241428,10,108
75.2342528184255,109,-1.7915662286931777,9866.498450443893,-1.3350154955610742,10,109
75.9717613140742,110,-1.8784248934659051,9857.487513014912,-1.425124869850879,10,110
76.66062383651733,111,-1.9048506747159053,9854.693186558947,-1.4530681344105325,11,111
77.31263099908828,112,-1.984204367897723,9846.55232988281,-1.5344767011718976,11,112
77.95884455045065,113,-2.0742120028409046,9837.15415578835,-1.6284584421164983,11,113
78.6691544175148,114,-2.0975555752840864,9834.46113062855,-1.6553886937145035,11,114
79.31657371918361,115,-2.182043856534087,9825.49854678622,-1.7450145321377932,11,115
80.02500653266907,116,-2.1221681463068136,9831.198593874291,-1.6880140612570902,11,116
80.68690528472264,117,-2.1561104403409046,9827.637474609375,-1.723625253906248,11,117
81.42358373403549,118,-2.227050071022723,9820.35080550426,-1.796491944957397,11,118
82.08316590388615,119,-2.245441761363632,9818.552073366478,-1.81447926633522,11,119
82.7905957698822,120,-2.237011186079541,9819.571383291903,-1.8042861670809724,11,120
83.43257901668548,121,-2.3229275568181773,9811.487837855111,-1.8851216214488886,11,121
84.16571103334427,122,-2.2758153409090864,9816.85959140625,-1.831404085937502,12,122
84.8583882689476,123,-2.324686257102269,9812.774316424006,-1.872256835759945,12,123
85.57724113066992,124,-2.308925603693178,9815.842764790481,-1.8415723520951905,12,124
86.29950400193532,125,-2.458019353693178,9802.17888552912,-1.9782111447088029,12,125
87.01091943184535,126,-2.565477450284087,9793.133039861506,-2.068669601384936,12,126
87.81148190100988,127,-2.6211136363636323,9788.994018963069,-2.110059810369312,12,127
88.62334909836451,128,-2.624333096590905,9790.118674431818,-2.0988132556818164,12,128
89.37932151556015,129,-2.54051420454545,9799.997493110795,-2.000025068892046,12,129
90.14025963147482,130,-2.5201704545454504,9803.884795099433,-1.9611520490056682,12,130
90.86407430171967,131,-2.483968039772723,9809.719650426136,-1.9028034957386444,12,131
91.6456323504448,132,-2.407617897727268,9819.942159161932,-1.8005784083806793,12,132
92.41095294952393,133,-2.359115056818177,9828.136513423296,-1.718634865767035,13,133
93.15151688257853,134,-2.408077059659086,9827.030057066764,-1.7296994293323587,13,134
93.93139020204543,135,-2.3766278409090864,9834.117884019888,-1.6588211598011184,13,135
94.79862843354543,136,-2.472252663352269,9829.033218803268,-1.7096678119673197,13,136
95.59760625362397,137,-2.477103870738632,9833.082680912641,-1.6691731908735894,13,137
96.40170849959055,138,-2.5079698153409047,9834.99644350142,-1.6500355649857918,13,138
97.16883963346481,139,-2.5176067116477228,9839.22851756037,-1.6077148243962984,13,139
97.95532296498617,140,-2.592392578124995,9837.063461772017,-1.6293653822798297,13,140
98.7408296863238,141,-2.6521590909090857,9836.544148508523,-1.63455851491477,13,141
99.4885819474856,142,-2.755823508522722,9831.650786825283,-1.6834921317471707,13,142
100.3123575369517,143,-2.734938032670449,9839.815252681106,-1.6018474731889363,13,143
101.0686164021492,144,-2.8859192116477215,9830.39020562855,-1.6960979437145034,14,144
101.85192954937617,145,-2.842038174715903,9840.763380308947,-1.5923661969105343,14,145
102.68951476414999,146,-2.856457741477267,9845.062574680396,-1.549374253196038,14,146
103.42511828343073,147,-2.863146484374994,9850.222626083098,-1.4977737391690245,14,147
104.14972984790802,148,-2.951014204545448,9847.154834019888,-1.5284516598011215,14,148
104.89848236640294,149,-3.0600820312499932,9842.266580859376,-1.577334191406244,14,149
105.65015933513641,150,-3.080759588068175,9845.972388387785,-1.5402761161221497,14,150
106.42291723092397,151,-3.121634055397721,9848.069206374288,-1.519307936257119,14,151
107.17120055357616,152,-3.25798863636363,9840.504956463068,-1.5949504353693194,14,152
107.9736112634341,153,-3.33120348011363,9839.411839026989,-1.6058816097301132,14,153
108.76945156653723,154,-3.3696067116477204,9841.27646756037,-1.587235324396297,14,154
109.58211708466212,155,-3.4372753906249924,9840.296943803267,-1.597030561967331,15,155
110.39744611581166,156,-3.427445312499993,9846.57139815341,-1.5342860184659004,15,156
111.0281482497851,157,-3.505021306818174,9843.646272230113,-1.5635372776988696,15,157
111.71907813151678,158,-3.5472290482954465,9843.993332492897,-1.5600666750710297,15,158
112.37256404956182,159,-3.5788119673295378,9844.822846608666,-1.5517715339133429,15,159
113.0518240014712,160,-3.625015092329538,9844.280349875711,-1.5571965012428883,15,160
113.71531756321589,161,-3.6045349786931737,9849.888656409803,-1.5011134359019707,15,161
114.42059578498204,162,-3.6860229048295374,9845.16504667969,-1.5483495332031088,15,162
115.12641806602478,163,-3.703342329545447,9845.773404332387,-1.5422659566761285,15,163
115.84063005050024,164,-3.6383975497159016,9854.461458291904,-1.455385417080961,15,164
116.54183049996693,165,-3.655878906249992,9854.265791228694,-1.4573420877130592,15,165
117.24429979721705,166,-3.7081839488636286,9850.652540198864,-1.4934745980113622,16,166
117.96672678391138,167,-3.761694602272719,9846.789432741478,-1.5321056725852213,16,167
118.53799415032069,168,-3.778072088068174,9846.599601455968,-1.5340039854403222,16,168
119.1286626180013,169,-3.7529113991477194,9849.644440642756,-1.503555593572437,16,169
119.69431869983673,170,-3.69009197443181,9856.11763071733,-1.4388236928266998,16,170
120.27985096772512,171,-3.676323686079537,9856.775619087359,-1.432243809126412,16,171
120.8914553364118,172,-3.625793678977265,9860.54757134233,-1.3945242865767067,16,172
121.49872986475627,173,-3.607676846590901,9860.302681534089,-1.3969731846591094,16,173
122.13571946620941,174,-3.56890749289772,9862.31169678622,-1.3768830321377936,16,174
122.7713593840599,175,-3.540263139204538,9862.857404083808,-1.3714259591619156,16,175
123.39655866622925,176,-3.5890768821022654,9855.935231622869,-1.4406476837713127,16,176
124.0133028825124,177,-3.575283558238629,9855.335618767756,-1.446643812322436,17,177
124.68542231718699,178,-3.5221976207386283,9858.570519833096,-1.4142948016690389,17,178
125.39972550074259,179,-3.4816212713068104,9860.651072141334,-1.3934892785866577,17,179
126.04389168421427,180,-3.4465880681818106,9861.728314133523,-1.3827168586647711,17,180
126.72560336589814,181,-3.459235262784084,9858.13991393821,-1.4186008606178984,17,181
127.39856210152308,182,-3.3987723721590832,9861.532806711646,-1.3846719328835388,17,182
128.0792956352234,183,-3.4034918323863566,9858.366303089488,-1.416336969105123,17,183
128.76693486769994,184,-3.3885561079545377,9857.265522869318,-1.4273447713068164,17,184
129.46471419731776,185,-3.4099169034090835,9852.806633948863,-1.4719336605113675,17,185
130.10310826698938,186,-3.3968980823863566,9851.773186896306,-1.4822681310369445,17,186
130.74337103366852,187,-3.2896930042613564,9860.26701056463,-1.3973298943536974,17,187
131.4395072499911,188,-3.222663884943175,9864.8494264027,-1.3515057359730054,18,188
132.17206904888153,189,-3.2151816406249933,9864.012125337358,-1.3598787466264184,18,189
132.86743731896084,190,-3.257685014204539,9858.485501953126,-1.41514498046874,18,190
133.52867749929428,191,-3.2712365056818116,9856.005562499999,-1.4399443750000136,18,191
134.17230516672134,192,-3.2653996803977208,9855.709995436788,-1.4429000456321228,18,192
134.89791820049285,193,-3.181422585227266,9863.26377997159,-1.3673622002840966,18,193
135.55615930159885,194,-3.1818046874999935,9862.337860227271,-1.3766213977272856,18,194
136.24668993552527,195,-3.190429687499993,9860.91769090909,-1.390823090909107,18,195
136.9187039176623,196,-3.1892940340909024,9860.277351775567,-1.397226482244332,18,196
137.5860695640246,197,-3.206207386363629,9858.106371519887,-1.4189362848011298,18,197
138.32984256744385,198,-3.275105113636357,9851.28479083807,-1.4871520916193002,18,198
138.95763748486837,199,-3.298209161931811,9849.760003231535,-1.5023999676846507,19,199
139.69268968105317,200,-3.3172563920454485,9849.303464488637,-1.5069653551136253,19,200
